month,bunker_type,bunker_sales
2011-01,Marine Fuel Oil 180 cst,170.963
2011-01,Marine Fuel Oil 380 cst,2841.227
2011-01,Marine Fuel Oil 500 cst +,480.274
2011-01,Low-Sulfur Marine Gas Oil,0
2011-01,Low-Sulfur Fuel Oil 100 cst,0
2011-01,Low-Sulfur Fuel Oil 180 cst,0
2011-01,Low-Sulfur Fuel Oil 380 cst,0
2011-01,Low-Sulfur Fuel Oil 500 cst,0
2011-01,Ultra Low-Sulfur Fuel Oil,0
2011-01,Others,15.265
2011-02,Marine Gas Oil,111.725
2011-02,Marine Diesel Oil,0.557
2011-02,Marine Fuel Oil 180 cst,151.845
2011-02,Marine Fuel Oil 380 cst,2544.239
2011-02,Marine Fuel Oil 500 cst +,438.659
2011-02,Low-Sulfur Marine Gas Oil,0
2011-02,Low-Sulfur Fuel Oil 100 cst,0
2011-02,Low-Sulfur Fuel Oil 180 cst,0
2011-02,Low-Sulfur Fuel Oil 380 cst,0
2011-02,Low-Sulfur Fuel Oil 500 cst,0
2011-02,Ultra Low-Sulfur Fuel Oil,0
2011-02,Others,21.748
2011-03,Marine Gas Oil,134.939
2011-03,Marine Diesel Oil,0.777
2011-03,Marine Fuel Oil 180 cst,146.543
2011-03,Marine Fuel Oil 380 cst,2747.751
2011-03,Marine Fuel Oil 500 cst +,472.855
2011-03,Low-Sulfur Marine Gas Oil,0
2011-03,Low-Sulfur Fuel Oil 100 cst,0
2011-03,Low-Sulfur Fuel Oil 180 cst,0
2011-03,Low-Sulfur Fuel Oil 380 cst,0
2011-03,Low-Sulfur Fuel Oil 500 cst,0
2011-03,Ultra Low-Sulfur Fuel Oil,0
2011-03,Others,17.832
2011-04,Marine Gas Oil,118.892
2011-04,Marine Diesel Oil,0.759
2011-04,Marine Fuel Oil 180 cst,132.165
2011-04,Marine Fuel Oil 380 cst,2541.487
2011-04,Marine Fuel Oil 500 cst +,425.381
2011-04,Low-Sulfur Marine Gas Oil,0
2011-04,Low-Sulfur Fuel Oil 100 cst,0
2011-04,Low-Sulfur Fuel Oil 180 cst,0
2011-04,Low-Sulfur Fuel Oil 380 cst,0
2011-04,Low-Sulfur Fuel Oil 500 cst,0
2011-04,Ultra Low-Sulfur Fuel Oil,0
2011-04,Others,29.803
2011-05,Marine Gas Oil,123.173
2011-05,Marine Diesel Oil,0.618
2011-05,Marine Fuel Oil 180 cst,130.635
2011-05,Marine Fuel Oil 380 cst,2873.666
2011-05,Marine Fuel Oil 500 cst +,475.691
2011-05,Low-Sulfur Marine Gas Oil,0
2011-05,Low-Sulfur Fuel Oil 100 cst,0
2011-05,Low-Sulfur Fuel Oil 180 cst,0
2011-05,Low-Sulfur Fuel Oil 380 cst,0
2011-05,Low-Sulfur Fuel Oil 500 cst,0
2011-05,Ultra Low-Sulfur Fuel Oil,0
2011-05,Others,18.125
2011-06,Marine Gas Oil,143.359
2011-06,Marine Diesel Oil,0.465
2011-06,Marine Fuel Oil 180 cst,141.062
2011-06,Marine Fuel Oil 380 cst,3031.854
2011-06,Marine Fuel Oil 500 cst +,515.181
2011-06,Low-Sulfur Marine Gas Oil,0
2011-06,Low-Sulfur Fuel Oil 100 cst,0
2011-06,Low-Sulfur Fuel Oil 180 cst,0
2011-06,Low-Sulfur Fuel Oil 380 cst,0
2011-06,Low-Sulfur Fuel Oil 500 cst,0
2011-06,Ultra Low-Sulfur Fuel Oil,0
2011-06,Others,27.268
2011-07,Marine Gas Oil,127.825
2011-07,Marine Diesel Oil,0.61
2011-07,Marine Fuel Oil 180 cst,135.193
2011-07,Marine Fuel Oil 380 cst,2883.679
2011-07,Marine Fuel Oil 500 cst +,476.647
2011-07,Low-Sulfur Marine Gas Oil,0
2011-07,Low-Sulfur Fuel Oil 100 cst,0
2011-07,Low-Sulfur Fuel Oil 180 cst,0
2011-07,Low-Sulfur Fuel Oil 380 cst,0
2011-07,Low-Sulfur Fuel Oil 500 cst,0
2011-07,Ultra Low-Sulfur Fuel Oil,0
2011-07,Others,18.958
2011-08,Marine Gas Oil,149.261
2011-08,Marine Diesel Oil,0.746
2011-08,Marine Fuel Oil 180 cst,133.628
2011-08,Marine Fuel Oil 380 cst,3050.387
2011-08,Marine Fuel Oil 500 cst +,470.23
2011-08,Low-Sulfur Marine Gas Oil,0
2011-08,Low-Sulfur Fuel Oil 100 cst,0
2011-08,Low-Sulfur Fuel Oil 180 cst,0
2011-08,Low-Sulfur Fuel Oil 380 cst,0
2011-08,Low-Sulfur Fuel Oil 500 cst,0
2011-08,Ultra Low-Sulfur Fuel Oil,0
2011-08,Others,11
2011-09,Marine Gas Oil,125.647
2011-09,Marine Diesel Oil,0.437
2011-09,Marine Fuel Oil 180 cst,131.959
2011-09,Marine Fuel Oil 380 cst,2836.83
2011-09,Marine Fuel Oil 500 cst +,468.089
2011-09,Low-Sulfur Marine Gas Oil,0
2011-09,Low-Sulfur Fuel Oil 100 cst,0
2011-09,Low-Sulfur Fuel Oil 180 cst,0
2011-09,Low-Sulfur Fuel Oil 380 cst,0
2011-09,Low-Sulfur Fuel Oil 500 cst,0
2011-09,Ultra Low-Sulfur Fuel Oil,0
2011-09,Others,5.39
2011-10,Marine Gas Oil,145.088
2011-10,Marine Diesel Oil,0.201
2011-10,Marine Fuel Oil 180 cst,131.935
2011-10,Marine Fuel Oil 380 cst,2867.086
2011-10,Marine Fuel Oil 500 cst +,385.307
2011-10,Low-Sulfur Marine Gas Oil,0
2011-10,Low-Sulfur Fuel Oil 100 cst,0
2011-10,Low-Sulfur Fuel Oil 180 cst,0
2011-10,Low-Sulfur Fuel Oil 380 cst,0
2011-10,Low-Sulfur Fuel Oil 500 cst,0
2011-10,Ultra Low-Sulfur Fuel Oil,0
2011-10,Others,16.558
2011-11,Marine Gas Oil,126.764
2011-11,Marine Diesel Oil,0.604
2011-11,Marine Fuel Oil 180 cst,124.203
2011-11,Marine Fuel Oil 380 cst,2800.746
2011-11,Marine Fuel Oil 500 cst +,537.585
2011-11,Low-Sulfur Marine Gas Oil,0
2011-11,Low-Sulfur Fuel Oil 100 cst,0
2011-11,Low-Sulfur Fuel Oil 180 cst,0
2011-11,Low-Sulfur Fuel Oil 380 cst,0
2011-11,Low-Sulfur Fuel Oil 500 cst,0
2011-11,Ultra Low-Sulfur Fuel Oil,0
2011-11,Others,25.497
2011-12,Marine Gas Oil,128.909
2011-12,Marine Diesel Oil,0.23
2011-12,Marine Fuel Oil 180 cst,110.905
2011-12,Marine Fuel Oil 380 cst,3103.146
2011-12,Marine Fuel Oil 500 cst +,431.773
2011-12,Low-Sulfur Marine Gas Oil,0
2011-12,Low-Sulfur Fuel Oil 100 cst,0
2011-12,Low-Sulfur Fuel Oil 180 cst,0
2011-12,Low-Sulfur Fuel Oil 380 cst,0
2011-12,Low-Sulfur Fuel Oil 500 cst,0
2011-12,Ultra Low-Sulfur Fuel Oil,0
2011-12,Others,29.163
2012-01,Marine Gas Oil,113.327
2012-01,Marine Diesel Oil,0.255
2012-01,Marine Fuel Oil 180 cst,115.284
2012-01,Marine Fuel Oil 380 cst,3018.985
2012-01,Marine Fuel Oil 500 cst +,406.253
2012-01,Low-Sulfur Marine Gas Oil,0
2012-01,Low-Sulfur Fuel Oil 100 cst,0
2012-01,Low-Sulfur Fuel Oil 180 cst,0
2012-01,Low-Sulfur Fuel Oil 380 cst,0
2012-01,Low-Sulfur Fuel Oil 500 cst,0
2012-01,Ultra Low-Sulfur Fuel Oil,0
2012-01,Others,14.445
2012-02,Marine Gas Oil,128.731
2012-02,Marine Diesel Oil,0.221
2012-02,Marine Fuel Oil 180 cst,112.336
2012-02,Marine Fuel Oil 380 cst,2436.86
2012-02,Marine Fuel Oil 500 cst +,407.16
2012-02,Low-Sulfur Marine Gas Oil,0
2012-02,Low-Sulfur Fuel Oil 100 cst,0
2012-02,Low-Sulfur Fuel Oil 180 cst,0
2012-02,Low-Sulfur Fuel Oil 380 cst,0
2012-02,Low-Sulfur Fuel Oil 500 cst,0
2012-02,Ultra Low-Sulfur Fuel Oil,0
2012-02,Others,7.432
2012-03,Marine Gas Oil,126.393
2012-03,Marine Diesel Oil,0.3
2012-03,Marine Fuel Oil 180 cst,106.116
2012-03,Marine Fuel Oil 380 cst,2885.428
2012-03,Marine Fuel Oil 500 cst +,486.858
2012-03,Low-Sulfur Marine Gas Oil,0
2012-03,Low-Sulfur Fuel Oil 100 cst,0
2012-03,Low-Sulfur Fuel Oil 180 cst,0
2012-03,Low-Sulfur Fuel Oil 380 cst,0
2012-03,Low-Sulfur Fuel Oil 500 cst,0
2012-03,Ultra Low-Sulfur Fuel Oil,0
2012-03,Others,3.724
2012-04,Marine Gas Oil,129.927
2012-04,Marine Diesel Oil,0.063
2012-04,Marine Fuel Oil 180 cst,103.516
2012-04,Marine Fuel Oil 380 cst,2982.643
2012-04,Marine Fuel Oil 500 cst +,515.256
2012-04,Low-Sulfur Marine Gas Oil,0
2012-04,Low-Sulfur Fuel Oil 100 cst,0
2012-04,Low-Sulfur Fuel Oil 180 cst,0
2012-04,Low-Sulfur Fuel Oil 380 cst,0
2012-04,Low-Sulfur Fuel Oil 500 cst,0
2012-04,Ultra Low-Sulfur Fuel Oil,0
2012-04,Others,3.989
2012-05,Marine Gas Oil,128.381
2012-05,Marine Diesel Oil,0.117
2012-05,Marine Fuel Oil 180 cst,117.459
2012-05,Marine Fuel Oil 380 cst,3144.582
2012-05,Marine Fuel Oil 500 cst +,591.456
2012-05,Low-Sulfur Marine Gas Oil,0
2012-05,Low-Sulfur Fuel Oil 100 cst,0
2012-05,Low-Sulfur Fuel Oil 180 cst,0
2012-05,Low-Sulfur Fuel Oil 380 cst,0
2012-05,Low-Sulfur Fuel Oil 500 cst,0
2012-05,Ultra Low-Sulfur Fuel Oil,0
2012-05,Others,3.721
2012-06,Marine Gas Oil,123.42
2012-06,Marine Diesel Oil,0.359
2012-06,Marine Fuel Oil 180 cst,85.558
2012-06,Marine Fuel Oil 380 cst,2883.263
2012-06,Marine Fuel Oil 500 cst +,553.557
2012-06,Low-Sulfur Marine Gas Oil,0
2012-06,Low-Sulfur Fuel Oil 100 cst,0
2012-06,Low-Sulfur Fuel Oil 180 cst,0
2012-06,Low-Sulfur Fuel Oil 380 cst,0
2012-06,Low-Sulfur Fuel Oil 500 cst,0
2012-06,Ultra Low-Sulfur Fuel Oil,0
2012-06,Others,0.777
2012-07,Marine Gas Oil,114.683
2012-07,Marine Diesel Oil,0.255
2012-07,Marine Fuel Oil 180 cst,110.031
2012-07,Marine Fuel Oil 380 cst,2924.449
2012-07,Marine Fuel Oil 500 cst +,503.544
2012-07,Low-Sulfur Marine Gas Oil,0
2012-07,Low-Sulfur Fuel Oil 100 cst,0
2012-07,Low-Sulfur Fuel Oil 180 cst,0
2012-07,Low-Sulfur Fuel Oil 380 cst,0
2012-07,Low-Sulfur Fuel Oil 500 cst,0
2012-07,Ultra Low-Sulfur Fuel Oil,0
2012-07,Others,2.251
2012-08,Marine Gas Oil,120.129
2012-08,Marine Diesel Oil,0.089
2012-08,Marine Fuel Oil 180 cst,107.928
2012-08,Marine Fuel Oil 380 cst,2756.722
2012-08,Marine Fuel Oil 500 cst +,568.147
2012-08,Low-Sulfur Marine Gas Oil,0
2012-08,Low-Sulfur Fuel Oil 100 cst,0
2012-08,Low-Sulfur Fuel Oil 180 cst,0
2012-08,Low-Sulfur Fuel Oil 380 cst,0
2012-08,Low-Sulfur Fuel Oil 500 cst,0
2012-08,Ultra Low-Sulfur Fuel Oil,0
2012-08,Others,2.978
2012-09,Marine Gas Oil,118.097
2012-09,Marine Diesel Oil,0.034
2012-09,Marine Fuel Oil 180 cst,87.718
2012-09,Marine Fuel Oil 380 cst,2570.088
2012-09,Marine Fuel Oil 500 cst +,535.93
2012-09,Low-Sulfur Marine Gas Oil,0
2012-09,Low-Sulfur Fuel Oil 100 cst,0
2012-09,Low-Sulfur Fuel Oil 180 cst,0
2012-09,Low-Sulfur Fuel Oil 380 cst,0
2012-09,Low-Sulfur Fuel Oil 500 cst,0
2012-09,Ultra Low-Sulfur Fuel Oil,0
2012-09,Others,14.521
2012-10,Marine Gas Oil,114.217
2012-10,Marine Diesel Oil,0.136
2012-10,Marine Fuel Oil 180 cst,92.676
2012-10,Marine Fuel Oil 380 cst,2746.981
2012-10,Marine Fuel Oil 500 cst +,549.126
2012-10,Low-Sulfur Marine Gas Oil,0
2012-10,Low-Sulfur Fuel Oil 100 cst,0
2012-10,Low-Sulfur Fuel Oil 180 cst,0
2012-10,Low-Sulfur Fuel Oil 380 cst,0
2012-10,Low-Sulfur Fuel Oil 500 cst,0
2012-10,Ultra Low-Sulfur Fuel Oil,0
2012-10,Others,5.243
2012-11,Marine Gas Oil,118.578
2012-11,Marine Diesel Oil,0.237
2012-11,Marine Fuel Oil 180 cst,92.257
2012-11,Marine Fuel Oil 380 cst,2491.886
2012-11,Marine Fuel Oil 500 cst +,566.743
2012-11,Low-Sulfur Marine Gas Oil,0
2012-11,Low-Sulfur Fuel Oil 100 cst,0
2012-11,Low-Sulfur Fuel Oil 180 cst,0
2012-11,Low-Sulfur Fuel Oil 380 cst,0
2012-11,Low-Sulfur Fuel Oil 500 cst,0
2012-11,Ultra Low-Sulfur Fuel Oil,0
2012-11,Others,5.896
2012-12,Marine Gas Oil,118.337
2012-12,Marine Diesel Oil,0.087
2012-12,Marine Fuel Oil 180 cst,116.127
2012-12,Marine Fuel Oil 380 cst,2843.648
2012-12,Marine Fuel Oil 500 cst +,541.374
2012-12,Low-Sulfur Marine Gas Oil,0
2012-12,Low-Sulfur Fuel Oil 100 cst,0
2012-12,Low-Sulfur Fuel Oil 180 cst,0
2012-12,Low-Sulfur Fuel Oil 380 cst,0
2012-12,Low-Sulfur Fuel Oil 500 cst,0
2012-12,Ultra Low-Sulfur Fuel Oil,0
2012-12,Others,6.094
2013-01,Marine Gas Oil,119.328
2013-01,Marine Diesel Oil,0.155
2013-01,Marine Fuel Oil 180 cst,99.671
2013-01,Marine Fuel Oil 380 cst,2929.341
2013-01,Marine Fuel Oil 500 cst +,581.847
2013-01,Low-Sulfur Marine Gas Oil,10
2013-01,Low-Sulfur Fuel Oil 100 cst,0
2013-01,Low-Sulfur Fuel Oil 180 cst,0
2013-01,Low-Sulfur Fuel Oil 380 cst,39
2013-01,Low-Sulfur Fuel Oil 500 cst,5
2013-01,Ultra Low-Sulfur Fuel Oil,0
2013-01,Others,3.209
2013-02,Marine Gas Oil,84.48
2013-02,Marine Diesel Oil,0.202
2013-02,Marine Fuel Oil 180 cst,69.85
2013-02,Marine Fuel Oil 380 cst,2365.739
2013-02,Marine Fuel Oil 500 cst +,491.992
2013-02,Low-Sulfur Marine Gas Oil,14
2013-02,Low-Sulfur Fuel Oil 100 cst,0
2013-02,Low-Sulfur Fuel Oil 180 cst,0
2013-02,Low-Sulfur Fuel Oil 380 cst,43
2013-02,Low-Sulfur Fuel Oil 500 cst,2
2013-02,Ultra Low-Sulfur Fuel Oil,0
2013-02,Others,5.589
2013-03,Marine Gas Oil,104.752
2013-03,Marine Diesel Oil,0.129
2013-03,Marine Fuel Oil 180 cst,78.805
2013-03,Marine Fuel Oil 380 cst,2512.691
2013-03,Marine Fuel Oil 500 cst +,580.794
2013-03,Low-Sulfur Marine Gas Oil,19
2013-03,Low-Sulfur Fuel Oil 100 cst,0
2013-03,Low-Sulfur Fuel Oil 180 cst,0
2013-03,Low-Sulfur Fuel Oil 380 cst,49
2013-03,Low-Sulfur Fuel Oil 500 cst,3
2013-03,Ultra Low-Sulfur Fuel Oil,0
2013-03,Others,14.57
2013-04,Marine Gas Oil,113.881
2013-04,Marine Diesel Oil,0.138
2013-04,Marine Fuel Oil 180 cst,94.181
2013-04,Marine Fuel Oil 380 cst,2713.677
2013-04,Marine Fuel Oil 500 cst +,633.186
2013-04,Low-Sulfur Marine Gas Oil,20
2013-04,Low-Sulfur Fuel Oil 100 cst,0
2013-04,Low-Sulfur Fuel Oil 180 cst,0
2013-04,Low-Sulfur Fuel Oil 380 cst,55
2013-04,Low-Sulfur Fuel Oil 500 cst,0
2013-04,Ultra Low-Sulfur Fuel Oil,0
2013-04,Others,16.952
2013-05,Marine Gas Oil,93.693
2013-05,Marine Diesel Oil,0.164
2013-05,Marine Fuel Oil 180 cst,89.533
2013-05,Marine Fuel Oil 380 cst,2633.193
2013-05,Marine Fuel Oil 500 cst +,644.327
2013-05,Low-Sulfur Marine Gas Oil,13
2013-05,Low-Sulfur Fuel Oil 100 cst,0
2013-05,Low-Sulfur Fuel Oil 180 cst,0
2013-05,Low-Sulfur Fuel Oil 380 cst,55
2013-05,Low-Sulfur Fuel Oil 500 cst,0
2013-05,Ultra Low-Sulfur Fuel Oil,0
2013-05,Others,4.914
2013-06,Marine Gas Oil,95.037
2013-06,Marine Diesel Oil,0.072
2013-06,Marine Fuel Oil 180 cst,81.092
2013-06,Marine Fuel Oil 380 cst,2588.661
2013-06,Marine Fuel Oil 500 cst +,641.572
2013-06,Low-Sulfur Marine Gas Oil,16
2013-06,Low-Sulfur Fuel Oil 100 cst,0
2013-06,Low-Sulfur Fuel Oil 180 cst,0
2013-06,Low-Sulfur Fuel Oil 380 cst,42
2013-06,Low-Sulfur Fuel Oil 500 cst,5
2013-06,Ultra Low-Sulfur Fuel Oil,0
2013-06,Others,8.87
2013-07,Marine Gas Oil,107.347
2013-07,Marine Diesel Oil,0.155
2013-07,Marine Fuel Oil 180 cst,81.653
2013-07,Marine Fuel Oil 380 cst,2773.039
2013-07,Marine Fuel Oil 500 cst +,714.612
2013-07,Low-Sulfur Marine Gas Oil,16
2013-07,Low-Sulfur Fuel Oil 100 cst,0
2013-07,Low-Sulfur Fuel Oil 180 cst,0
2013-07,Low-Sulfur Fuel Oil 380 cst,44
2013-07,Low-Sulfur Fuel Oil 500 cst,0
2013-07,Ultra Low-Sulfur Fuel Oil,0
2013-07,Others,3.27
2013-08,Marine Gas Oil,96.709
2013-08,Marine Diesel Oil,0.166
2013-08,Marine Fuel Oil 180 cst,69.731
2013-08,Marine Fuel Oil 380 cst,2570.949
2013-08,Marine Fuel Oil 500 cst +,693.021
2013-08,Low-Sulfur Marine Gas Oil,11
2013-08,Low-Sulfur Fuel Oil 100 cst,0
2013-08,Low-Sulfur Fuel Oil 180 cst,0
2013-08,Low-Sulfur Fuel Oil 380 cst,45
2013-08,Low-Sulfur Fuel Oil 500 cst,0
2013-08,Ultra Low-Sulfur Fuel Oil,0
2013-08,Others,1.869
2013-09,Marine Gas Oil,104.145
2013-09,Marine Diesel Oil,0.317
2013-09,Marine Fuel Oil 180 cst,77.465
2013-09,Marine Fuel Oil 380 cst,2673.529
2013-09,Marine Fuel Oil 500 cst +,684.883
2013-09,Low-Sulfur Marine Gas Oil,17
2013-09,Low-Sulfur Fuel Oil 100 cst,0
2013-09,Low-Sulfur Fuel Oil 180 cst,0
2013-09,Low-Sulfur Fuel Oil 380 cst,51
2013-09,Low-Sulfur Fuel Oil 500 cst,0
2013-09,Ultra Low-Sulfur Fuel Oil,0
2013-09,Others,2.053
2013-10,Marine Gas Oil,91.578
2013-10,Marine Diesel Oil,0.191
2013-10,Marine Fuel Oil 180 cst,71.424
2013-10,Marine Fuel Oil 380 cst,2866.581
2013-10,Marine Fuel Oil 500 cst +,688.79
2013-10,Low-Sulfur Marine Gas Oil,19
2013-10,Low-Sulfur Fuel Oil 100 cst,0
2013-10,Low-Sulfur Fuel Oil 180 cst,0
2013-10,Low-Sulfur Fuel Oil 380 cst,41
2013-10,Low-Sulfur Fuel Oil 500 cst,0
2013-10,Ultra Low-Sulfur Fuel Oil,0
2013-10,Others,2.028
2013-11,Marine Gas Oil,74.526
2013-11,Marine Diesel Oil,0.166
2013-11,Marine Fuel Oil 180 cst,67.374
2013-11,Marine Fuel Oil 380 cst,2524.976
2013-11,Marine Fuel Oil 500 cst +,652.222
2013-11,Low-Sulfur Marine Gas Oil,17
2013-11,Low-Sulfur Fuel Oil 100 cst,0
2013-11,Low-Sulfur Fuel Oil 180 cst,0
2013-11,Low-Sulfur Fuel Oil 380 cst,36
2013-11,Low-Sulfur Fuel Oil 500 cst,0
2013-11,Ultra Low-Sulfur Fuel Oil,0
2013-11,Others,0.812
2013-12,Marine Gas Oil,97.449
2013-12,Marine Diesel Oil,0.178
2013-12,Marine Fuel Oil 180 cst,69.426
2013-12,Marine Fuel Oil 380 cst,2917.848
2013-12,Marine Fuel Oil 500 cst +,654.229
2013-12,Low-Sulfur Marine Gas Oil,19
2013-12,Low-Sulfur Fuel Oil 100 cst,0
2013-12,Low-Sulfur Fuel Oil 180 cst,0
2013-12,Low-Sulfur Fuel Oil 380 cst,42
2013-12,Low-Sulfur Fuel Oil 500 cst,0
2013-12,Ultra Low-Sulfur Fuel Oil,0
2013-12,Others,2.342
2014-01,Marine Gas Oil,70.419
2014-01,Marine Diesel Oil,0.173
2014-01,Marine Fuel Oil 180 cst,42.896
2014-01,Marine Fuel Oil 380 cst,2754.788
2014-01,Marine Fuel Oil 500 cst +,635.722
2014-01,Low-Sulfur Marine Gas Oil,13
2014-01,Low-Sulfur Fuel Oil 100 cst,0
2014-01,Low-Sulfur Fuel Oil 180 cst,0
2014-01,Low-Sulfur Fuel Oil 380 cst,39
2014-01,Low-Sulfur Fuel Oil 500 cst,0
2014-01,Ultra Low-Sulfur Fuel Oil,0
2014-01,Others,2.168
2014-02,Marine Gas Oil,91.691
2014-02,Marine Diesel Oil,0.253
2014-02,Marine Fuel Oil 180 cst,73.754
2014-02,Marine Fuel Oil 380 cst,2521.991
2014-02,Marine Fuel Oil 500 cst +,524.116
2014-02,Low-Sulfur Marine Gas Oil,16
2014-02,Low-Sulfur Fuel Oil 100 cst,0
2014-02,Low-Sulfur Fuel Oil 180 cst,0
2014-02,Low-Sulfur Fuel Oil 380 cst,48
2014-02,Low-Sulfur Fuel Oil 500 cst,0
2014-02,Ultra Low-Sulfur Fuel Oil,0
2014-02,Others,1.792
2014-03,Marine Gas Oil,88.293
2014-03,Marine Diesel Oil,0.039
2014-03,Marine Fuel Oil 180 cst,57.751
2014-03,Marine Fuel Oil 380 cst,2402.693
2014-03,Marine Fuel Oil 500 cst +,574.689
2014-03,Low-Sulfur Marine Gas Oil,14
2014-03,Low-Sulfur Fuel Oil 100 cst,0
2014-03,Low-Sulfur Fuel Oil 180 cst,0
2014-03,Low-Sulfur Fuel Oil 380 cst,45
2014-03,Low-Sulfur Fuel Oil 500 cst,0
2014-03,Ultra Low-Sulfur Fuel Oil,0
2014-03,Others,2.43
2014-04,Marine Gas Oil,98.658
2014-04,Marine Diesel Oil,0.039
2014-04,Marine Fuel Oil 180 cst,79.873
2014-04,Marine Fuel Oil 380 cst,2814.163
2014-04,Marine Fuel Oil 500 cst +,747.861
2014-04,Low-Sulfur Marine Gas Oil,27
2014-04,Low-Sulfur Fuel Oil 100 cst,0
2014-04,Low-Sulfur Fuel Oil 180 cst,0
2014-04,Low-Sulfur Fuel Oil 380 cst,43
2014-04,Low-Sulfur Fuel Oil 500 cst,0
2014-04,Ultra Low-Sulfur Fuel Oil,0
2014-04,Others,1.715
2014-05,Marine Gas Oil,90.036
2014-05,Marine Diesel Oil,0.151
2014-05,Marine Fuel Oil 180 cst,64.355
2014-05,Marine Fuel Oil 380 cst,2701.925
2014-05,Marine Fuel Oil 500 cst +,718.245
2014-05,Low-Sulfur Marine Gas Oil,20
2014-05,Low-Sulfur Fuel Oil 100 cst,0
2014-05,Low-Sulfur Fuel Oil 180 cst,0
2014-05,Low-Sulfur Fuel Oil 380 cst,41
2014-05,Low-Sulfur Fuel Oil 500 cst,0
2014-05,Ultra Low-Sulfur Fuel Oil,0
2014-05,Others,1.451
2014-06,Marine Gas Oil,80.263
2014-06,Marine Diesel Oil,0.101
2014-06,Marine Fuel Oil 180 cst,78.65
2014-06,Marine Fuel Oil 380 cst,2479.772
2014-06,Marine Fuel Oil 500 cst +,668.66
2014-06,Low-Sulfur Marine Gas Oil,20
2014-06,Low-Sulfur Fuel Oil 100 cst,0
2014-06,Low-Sulfur Fuel Oil 180 cst,0
2014-06,Low-Sulfur Fuel Oil 380 cst,43
2014-06,Low-Sulfur Fuel Oil 500 cst,1
2014-06,Ultra Low-Sulfur Fuel Oil,0
2014-06,Others,1.407
2014-07,Marine Gas Oil,86.348
2014-07,Marine Diesel Oil,0.117
2014-07,Marine Fuel Oil 180 cst,57.673
2014-07,Marine Fuel Oil 380 cst,2718.237
2014-07,Marine Fuel Oil 500 cst +,737.801
2014-07,Low-Sulfur Marine Gas Oil,21
2014-07,Low-Sulfur Fuel Oil 100 cst,0
2014-07,Low-Sulfur Fuel Oil 180 cst,0
2014-07,Low-Sulfur Fuel Oil 380 cst,39
2014-07,Low-Sulfur Fuel Oil 500 cst,0
2014-07,Ultra Low-Sulfur Fuel Oil,0
2014-07,Others,2.072
2014-08,Marine Gas Oil,82.759
2014-08,Marine Diesel Oil,0.351
2014-08,Marine Fuel Oil 180 cst,57.97
2014-08,Marine Fuel Oil 380 cst,2736.725
2014-08,Marine Fuel Oil 500 cst +,728.148
2014-08,Low-Sulfur Marine Gas Oil,19
2014-08,Low-Sulfur Fuel Oil 100 cst,0
2014-08,Low-Sulfur Fuel Oil 180 cst,0
2014-08,Low-Sulfur Fuel Oil 380 cst,42
2014-08,Low-Sulfur Fuel Oil 500 cst,0
2014-08,Ultra Low-Sulfur Fuel Oil,0
2014-08,Others,2.394
2014-09,Marine Gas Oil,89.898
2014-09,Marine Diesel Oil,0.112
2014-09,Marine Fuel Oil 180 cst,57.562
2014-09,Marine Fuel Oil 380 cst,2648.834
2014-09,Marine Fuel Oil 500 cst +,677.612
2014-09,Low-Sulfur Marine Gas Oil,16
2014-09,Low-Sulfur Fuel Oil 100 cst,0
2014-09,Low-Sulfur Fuel Oil 180 cst,0
2014-09,Low-Sulfur Fuel Oil 380 cst,30
2014-09,Low-Sulfur Fuel Oil 500 cst,0
2014-09,Ultra Low-Sulfur Fuel Oil,0
2014-09,Others,1.454
2014-10,Marine Gas Oil,94.082
2014-10,Marine Diesel Oil,0.206
2014-10,Marine Fuel Oil 180 cst,55.059
2014-10,Marine Fuel Oil 380 cst,2696.783
2014-10,Marine Fuel Oil 500 cst +,694.569
2014-10,Low-Sulfur Marine Gas Oil,25
2014-10,Low-Sulfur Fuel Oil 100 cst,0
2014-10,Low-Sulfur Fuel Oil 180 cst,0
2014-10,Low-Sulfur Fuel Oil 380 cst,27
2014-10,Low-Sulfur Fuel Oil 500 cst,0
2014-10,Ultra Low-Sulfur Fuel Oil,0
2014-10,Others,1.059
2014-11,Marine Gas Oil,64.029
2014-11,Marine Diesel Oil,0.222
2014-11,Marine Fuel Oil 180 cst,58.653
2014-11,Marine Fuel Oil 380 cst,2660.635
2014-11,Marine Fuel Oil 500 cst +,709.572
2014-11,Low-Sulfur Marine Gas Oil,38
2014-11,Low-Sulfur Fuel Oil 100 cst,0
2014-11,Low-Sulfur Fuel Oil 180 cst,0
2014-11,Low-Sulfur Fuel Oil 380 cst,12
2014-11,Low-Sulfur Fuel Oil 500 cst,4
2014-11,Ultra Low-Sulfur Fuel Oil,0
2014-11,Others,1.499
2014-12,Marine Gas Oil,85.82
2014-12,Marine Diesel Oil,0.133
2014-12,Marine Fuel Oil 180 cst,63.153
2014-12,Marine Fuel Oil 380 cst,2684.571
2014-12,Marine Fuel Oil 500 cst +,680.283
2014-12,Low-Sulfur Marine Gas Oil,58
2014-12,Low-Sulfur Fuel Oil 100 cst,0
2014-12,Low-Sulfur Fuel Oil 180 cst,1
2014-12,Low-Sulfur Fuel Oil 380 cst,3
2014-12,Low-Sulfur Fuel Oil 500 cst,0
2014-12,Ultra Low-Sulfur Fuel Oil,0
2014-12,Others,0.307
